word,meanings,score
quad,"4個入りのもの,しこいりのもの_4人部屋,よにんへや_《quads》〈話〉大腿四頭筋,《quads》〈はなし〉だいたいしあたますじ_四輪バイク,よんりんばいく_4個(で1セット)の,しこ(でいちせっと)の_4人(部屋)の,よにん(へや)の_4倍の,しばいの_《活版印刷》クワタ,《かっぱんいんさつ》くわた_込め物,こめもの_《活版印刷》クワタ［込め物］を入れる,《かっぱんいんさつ》くわた［こめもの］をいれる_《活版印刷》クワタ［込め物］で埋まる,《かっぱんいんさつ》くわた［こめもの］でうまる_〈英俗〉刑務所,〈えいぞく〉けいむしょ_〈英俗〉投獄する,〈えいぞく〉とうごくする_四角い広場,しかくいひろば_〔学校の〕中庭,〔がっこうの〕なかにわ_四つ子の一人,よつこのひとり_《quads》四つ子,《quads》よつこ_へたくそ,へたくそ_《電気》カッド,《でんき》かっど_〈話〉,〈はなし〉",0
quad-core,"〔CPUなどが〕クアドコアの,〔しーぴーゆーなどが〕くあどこあの",0
quad-speed,"4倍速の,しばいそくの",0
quadcopter,"クワッドコプター,くわっどこぷたー",0
quaddition,"《哲学》クワス関数,《てつがく》くわすかんすう",0
quaddy,"〈豪〉四重勝馬券,〈ごう〉しじゅうかちうまけん",0
quadlet,"《コ》4バイト分のデータ,《こ》しばいとふんのでーた",0
quadplex,"4倍の,しばいの_四重の,しじゅうの_四つの部分を持つ,よつのぶぶんをもつ_4世帯集合住宅,しせたいしゅうごうじゅうたく",0
quadr-,"quadri-の異形,quadriまいなすのいぎょう",0
Quadra,"クアドラ,くあどら",0
quadra-,"quadri-の異形,quadriまいなすのいぎょう",0
quadrable,"2乗できる,にじょうできる",0
quadragenarian,"〔年齢が〕40(歳)代の(人),〔ねんれいが〕しじゅう(とし)だいの(にん)",0
Quadragesima,"四旬節の第1日曜日,しじゅんふしのだいいちにちようび",0
quadrangle,"《数学》四角［辺］形,《すうがく》しかく［へん］かたち_《建築》〔四辺を建物に囲まれた〕中庭,《けんちく》〔しへんをたてものにかこまれた〕なかにわ_方庭,ほうにわ_内庭,ないにわ_《建築》中庭［方庭・内庭］を囲む建物,《けんちく》なかにわ［ほうにわ・ないにわ］をかこむたてもの_〈米〉〔地球の〕(地質)図幅,〈こめ〉〔ちきゅうの〕(ちしつ)ずはば_〈米〉(地質)図幅地図,〈こめ〉(ちしつ)ずはばちず_〈米〉〔地球以外の惑星の〕(地質)図幅,〈こめ〉〔ちきゅういがいのわくせいの〕(ちしつ)ずはば",0
quadrangular,"四角形の,しかくけいの",0
quadranopsia,"《医》四分盲,《い》よんぶんもう",0
quadrans,"クァドランス,くぁどらんす",0
quadrant,"《数学》四分円,《すうがく》よんぶんえん_《数学》象限,《すうがく》しょうげん_四分円状のもの,よんぶんえんじょうのもの_四分儀,よんぶんぎ_象限儀,しょうげんぎ_《解剖》四半部,《かいぼう》しはんぶ",0
quadrantanopia,"《眼科》4分の1半盲,《がんか》よんぶんのいっぱんもう",0
quadrantectomy,"《外科》四分円切除術,《げか》よんぶんえんせつじょじゅつ_乳房扇状部分切除術,ちぶさせんじょうぶぶんせつじょじゅつ",0
Quadrantids,"《天文》四分儀座流星群,《てんもん》よんぶんぎざりゅうせいぐん",0
quadraphonic,"〔録音・再生・放送などが〕4チャンネル(方式)の,〔ろくおん・さいせい・ほうそうなどが〕しちゃんねる(ほうしき)の",0
quadraphony,"〔録音・再生・放送などの〕4チャンネル方式,〔ろくおん・さいせい・ほうそうなどの〕しちゃんねるほうしき",0
quadraplex,"〈米〉4世帯用アパート,〈こめ〉しせたいようあぱーと",0
quadrasonic,"〔録音・再生・放送などが〕4チャンネル(方式)の,〔ろくおん・さいせい・ほうそうなどが〕しちゃんねる(ほうしき)の",0
quadrat,"《活版印刷》クワタ［込め物］を入れる,《かっぱんいんさつ》くわた［こめもの］をいれる_《活版印刷》クワタ,《かっぱんいんさつ》くわた_込め物,こめもの",0
quadratai,"quadratusの複数形,quadratusのふくすうけい",0
quadrate,"四辺形の,しへんけいの_正方形の,せいほうけいの_《動物》方形骨の,《どうぶつ》ほうけいほねの_四辺形,しへんけい_正方形,せいほうけい_《動物》方形骨,《どうぶつ》ほうけいほね_一致する,いっちする",0
quadrati,"quadratusの複数形,quadratusのふくすうけい",0
quadratic,"《数学》二次の,《すうがく》にじの_《数学》二次(方程)式,《すうがく》にじ(ほうほど)しき_《quadratics》《数学》二次方程式論,《quadratics》《すうがく》にじほうていしきろん",0
quadratojugal,"《動物》方形頬骨,《どうぶつ》ほうけいほおぼね",0
quadrature,"方形にすること,ほうけいにすること_《数学》求積法,《すうがく》きゅうせきほう_《天文》矩,《てんもん》のり_矩象,のりぞう_《電気》直角位相,《でんき》ちょっかくいそう",0
quadratus,"《解剖》方形筋,《かいぼう》ほうけいすじ",0
quadrel,"方形の石［タイル］,ほうけいのいし［たいる］",0
quadrella,"〈豪〉四重勝馬券,〈ごう〉しじゅうかちうまけん",0
quadrennial,"4年間続く,よねんかんつづく_4年ごとの,よねんごとの_4年に1度［回］の,よねんにいちど［かい］の_4年間,よねんかん",0
quadrennially,"4年ごとに,よねんごとに",0
quadrennium,"4年間,よねんかん",0
quadri-,"4,し_4倍の,しばいの_四重の,しじゅうの_《数学》二次の,《すうがく》にじの",0
quadri-band,"4種類の周波数帯,よんしゅるのしゅうはすうたい",0
quadriad,"4人組,よにんくみ",0
quadribasic,"四塩基の,しえんきの",0
quadric,"《数学》二次(方程)式の,《すうがく》にじ(ほうほど)しきの_《数学》二次関数,《すうがく》にじかんすう_二次曲面,にじきょくめん",0
quadricentennial,"400年の,しひゃくねんの_400周年の,しひゃくしゅうねんの_400年記念祭,しひゃくねんきねんさい",0
quadriceps,"《解剖》大腿四頭筋,《かいぼう》だいたいしあたますじ",0
quadricepsplasty,"《外科》大腿四頭筋形成術,《げか》だいたいしあたますじけいせいじゅつ",0
quadricuspid,"《歯科》四咬頭の［を有する］,《しか》しこうあたまの［をゆうする］_〔大動脈・肺動脈の〕四尖弁の［を有する］,〔だいどうみゃく・はいどうみゃくの〕しせんべんの［をゆうする］",0
quadricycle,"〔運転者がペダルを踏んで動かす〕四輪車,〔うんてんしゃがぺだるをふんでうごかす〕よんりんしゃ",0
quadridentate,"《化学》四座,《かがく》しざ",0
quadriennially,"4年ごとに,よねんごとに",0
quadrifid,"《植物》〔葉・花弁が〕四裂の,《しょくぶつ》〔は・かべんが〕しれつの",0
quadriga,"《古代ギリシャ・ローマ》カドリーガ,《こだいぎりしゃ・ろーま》かどりーが",0
quadrigati,"quadrigatusの複数形,quadrigatusのふくすうけい",0
quadrigeminum,"《解剖》四丘体,《かいぼう》しおかからだ",0
quadrigeminy,"《医》四段脈,《い》よだんみゃく",0
quadrilateral,"四辺形の,しへんけいの_四角形の,しかくけいの_四辺形(のもの),しへんけい(のもの)_四角形(のもの),しかくけい(のもの)",0
quadrilaterally,"四辺形に［で］,しへんけいに［で］",0
quadrilingual,"4カ国語に通じている,しかこくごにつうじている_4カ国語を用いる,しかこくごをもちいる",0
quadriliteral,"4文字から成る,しもじからなる_4文字から成る語,しもじからなるご",0
quadrille,"〈フランス語〉〔ダンスの〕カドリール,〈ふらんすご〉〔だんすの〕かどりーる_カドリーユ,かどりーゆ_〈フランス語〉《音楽》〔舞曲の〕カドリール,〈ふらんすご〉《おんがく》〔ぶきょくの〕かどりーる_カドリールを踊る,かどりーるをおどる_〈フランス語〉《トランプ》カドリール,〈ふらんすご〉《とらんぷ》かどりーる_〔紙に引かれた線が〕方眼状の,〔かみにひかれたせんが〕ほうがんじょうの",0
quadrillion,"1000兆(の),せんちょう(の)_10の15乗(の),じゅうのじゅうごじょう(の)_〈英古〉10の24乗(の),〈えいこ〉じゅうのにじゅうしじょう(の)",0
quadrillionaire,"〔その国の通貨(例えばドル)で〕1000兆の資産を持つ人,〔そのくにのつうか(たとえばどる)で〕せんちょうのしさんをもつにん",0
quadrillionth,"1000兆［10の15乗］番目［分の1］,せんちょう［じゅうのじゅうごじょう］ばんめ［ふんのいち］_〈英古〉10の24乗番目［分の1］,〈えいこ〉じゅうのにじゅうしじょうばんめ［ふんのいち］_1000兆［10の15乗］番目の,せんちょう［じゅうのじゅうごじょう］ばんめの_〈英古〉10の24乗番目の,〈えいこ〉じゅうのにじゅうしじょうばんめの",0
quadrilobe,"4裂片状の物,しれっぺんじょうのもの_四つに分葉した物,よつにふんはしたもの",0
quadrilobed,"《植物》〔葉が〕四つの裂片(lobe)のある,《しょくぶつ》〔はが〕よつのれっぺん(lobe)のある_四つに分葉した,よつにふんはした",0
quadrimester,"4カ月,しかがつ",0
quadrinomial,"4項の,しこうの_4項式,しこうしき",0
quadriparesis,"《病理》四肢不全まひ,《びょうり》ししふぜんまひ",0
quadripartite,"4部［4人・4区］から成る,よんぶ［よにん・しく］からなる_4者［4カ国］間の,しもの［しかくに］まの_4者［4カ国］関与の,しもの［しかくに］かんよの_《植物》4深裂の［した］,《しょくぶつ》ししんれつの［した］",0
quadriphonic,"〔録音・再生・放送などが〕4チャンネル(方式)の,〔ろくおん・さいせい・ほうそうなどが〕しちゃんねる(ほうしき)の",0
quadriphony,"〔録音・再生・放送などの〕4チャンネル方式,〔ろくおん・さいせい・ほうそうなどの〕しちゃんねるほうしき",0
quadriplegia,"四肢まひ,ししまひ",0
quadriplegic,"四肢まひの(人),ししまひの(にん)",0
quadriplex,"〈米〉4世帯用アパート,〈こめ〉しせたいようあぱーと",0
quadrisect,"4等分する,しとうぶんする",0
quadrisection,"4等分,しとうぶん",0
quadrisyllable,"4音節語,しおんせつご",0
quadritubercular,"《歯科》四咬頭の,《しか》しこうあたまの",0
quadrium,"四重水素,しじゅうすいそ_水素4,すいそし",0
quadrivalence,"四価,しあたい",0
quadrivalent,"《化学》四価(の),《かがく》しあたい(の)",0
quadrivia,"quadriviumの複数形,quadriviumのふくすうけい",0
quadrivial,"〔中世の大学の〕四学の一つ,〔ちゅうせいのだいがくの〕しまなのひとつ_4本の道路に分岐している,よんほんのどうろにぶんきしている",0
quadrivium,"〈ラテン語〉〔中世の大学の〕四学科,〈らてんご〉〔ちゅうせいのだいがくの〕よんがっか",0
quadro,"〈ポルトガル語〉街区,〈ぽるとがるご〉まちく",0
quadrocopter,"クワドロコプター,くわどろこぷたー",0
quadrominium,"4世帯集合住宅,しせたいしゅうごうじゅうたく",0
quadroon,"4分の1黒人,よんぶんのいちこくじん",0
Quadrophenia,"さらば青春の光,さらばせいしゅんのひかり",0
quadrophonics,"〔録音・再生・放送などの〕4チャンネル方式,〔ろくおん・さいせい・ほうそうなどの〕しちゃんねるほうしき",0
quadrophony,"〔録音・再生・放送などの〕4チャンネル方式,〔ろくおん・さいせい・ほうそうなどの〕しちゃんねるほうしき",0
quadrotor,"クワッドローター,くわっどろーたー",0
quadrucci,"クアドルッチ,くあどるっち",0
quadrumana,"《動物》四手類,《どうぶつ》してるい",0
quadrumanal,"四手類の,してるいの",0
quadrumane,"《動物》四手類,《どうぶつ》してるい",0
quadrumanous,"《動物》四手類の,《どうぶつ》してるいの",0
quadrumvir,"4人グループの中の一人,よにんぐるーぷのなかのひとり",0
quadrumvirate,"4人グループ,よにんぐるーぷ_四頭政治,しあたませいじ",0
quadruped,"《動物》四つ足の,《どうぶつ》よつあしの_四肢動物,ししどうぶつ",0
quadrupedal,"四足動物の,よつあしどうぶつの",0
quadrupedalism,"四足歩行,よつあしほこう",0
quadrupedally,"四つ足で,よつあしで",0
quadruple,"4倍の,しばいの_四重の,しじゅうの_4部分から成る,よんぶわからなる_《音楽》4拍子の,《おんがく》しひょうしの_4倍,しばい_4倍の数［量］,しばいのかず［りょう］_四つの部分から構成されるもの,よつのぶぶんからこうせいされるもの_4倍になる［増える］,しばいになる［ふえる］",0
quadruple-occupancy,"4人(同)部屋の,よにん(どう)へやの",0
quadruple-speed,"4倍速の,しばいそくの",0
quadruplet,"四つ組,よつくみ_四つ子(の一人),よつこ(のひとり)_4連符,しれんぷ_4人乗り自転車,よにんのりじてんしゃ",0
quadruplex,"四重の,しじゅうの_4倍の,しばいの",0
quadruplicate,"四つ一組(になったものの4番目),よつひとくみ(になったもののよんばんめ)_4通作成,しとおりさくせい_4通作成した,しとおりさくせいした_四重の,しじゅうの_4倍の,しばいの_《数学》4乗された,《すうがく》しのされた_四重にする,しじゅうにする_4倍にする,しばいにする_4通作成する,しとおりさくせいする",0
quadruplication,"4通作成,しとおりさくせい",0
quadruplicity,"四重性,しじゅうせい",0
quadruply,"4倍に,しばいに_四重に,しじゅうに",0
quadrupolar,"《電気》四重極の,《でんき》しじゅうきょくの_四極子の,しきょくこの",0
quadrupole,"《電気》四重極,《でんき》しじゅうきょく_四極子,しきょくこ",0
quadtree,"四分木,よんぶんき",0
quaere,"〈命令形で〉問え,〈めいれいけいで〉とえ_疑問,ぎもん",0
quaestor,"〔古代ローマの〕財務官,〔こだいろーまの〕ざいむかん_審問官,しんもんかん",0
quaff,"〈文〉痛飲,〈ぶん〉つういん_がぶ飲み,がぶのみ",0
quaffable,"〔ワインなどが〕口あたりが良い,〔わいんなどが〕くちあたりがよい_飲みやすい,のみやすい",0
quagga,"《動物》クアッガ,《どうぶつ》くあっが",0
quaggy,"軟弱な,なんじゃくな",0
quagmire,"ぬかるんだ土地,ぬかるんだとち_湿地,しっち_沼地,ぬまち_泥沼,どろぬま_窮地,きゅうち_窮境,きゅうきょう_ピンチ,ぴんち_(抜け出せない)苦境,(ぬけだせない)くきょう",0
quahog,"ホンビノスガイを採る,ほんびのすがいをとる_ホンビノスガイ,ほんびのすがい",0
quahogger,"ホンビノスガイを採る人,ほんびのすがいをとるにん",0
quail,"《鳥》ウズラ,《とり》うずら_〈米俗〉魅力的な［セクシーな］若い女性,〈こめぞく〉みりょくてきな［せくしーな］わかいじょせい_おじけづく,おじけづく_ひるむ,ひるむ_気後れする,きうしれする",0
quail-roost,"〈米俗〉女子寮,〈こめぞく〉じょしりょう",0
quaint,"古風な趣のある,こふうなおもむきのある_風変わりで［一風変わっていて・ユニークで］面白い［興味深い］,かぜかわりで［いっぷうかわっていて・ゆにーくで］おもしろい［きょうみぶかい］_〔考え方・行動などが〕奇妙な,〔かんがえかた・こうどうなどが〕きみょうな_異様な,いような_変わった,かわった_古くさい,ふるくさい",7
quaintly,"古風な趣を持たせて,こふうなおもむきをもたせて_〔不快ではないが〕奇妙な［異様な］態度［様子］で,〔ふかいではないが〕きみょうな［いような］たいど［ようす］で",0
quaintness,"風変わりな面白さ,かぜかわりなおもしろさ",0
quake,"〔寒さ・恐怖などで〕震える,〔さむさ・きょうふなどで〕ふるえる_おののく,おののく_揺れる,ゆれる_振動する,しんどうする_震え,ふるえ_おののき,おののき_〈話〉地震,〈はなし〉じしん",0
quake grass,"《植物》コバンソウ,《しょくぶつ》こばんそう",0
quake resistance,"耐震性,たいしんせい",0
quake-battered,"地震に打ちのめされた,じしんにうちのめされた",0
quake-free,"地震のない,じしんのない",0
quake-hit,"震災に遭った,しんさいにあった",0
quake-prone,"地震の多い［がよく起こる］,じしんのおおい［がよくおこる］",0
quake-related,"地震関連の,じしんかんれんの",0
quake-resistant,"〔建築物が〕耐震の,〔けんちくぶつが〕たいしんの_耐震性のある,たいしんせいのある_耐震構造の,たいしんこうぞうの",0
quake-stricken,"地震で被災した［被害に遭った］,じしんでひさいした［ひがいにあった］_地震に見舞われた,じしんにみまわれた",0
quakeproof,"〔建築物などに〕耐震性を持たせる,〔けんちくぶつなどに〕たいしんせいをもたせる_〔建築物などを〕耐震［免震］構造にする,〔けんちくぶつなどを〕たいしん［めんしん］こうぞうにする_〔建築物が〕耐震の,〔けんちくぶつが〕たいしんの_耐震性のある,たいしんせいのある_耐震構造の,たいしんこうぞうの",0
quaker,"クエーカー,くえーかー_震える人,ふるえるにん",0
Quaker,"クエーカー教徒,くえーかーきょうと_クエーカー教の,くえーかーきょうの",7
Quaker Chewy,"クエーカー・チューイー,くえーかー・ちゅーいー",0
Quaker City,"米国フィラデルフィア市の俗称,べいこくふぃらでるふぃあしのぞくしょう",0
Quaker Grits,"クエーカー・グリッツ,くえーかー・ぐりっつ",0
Quaker meeting,"クエーカー教徒の集会,くえーかーきょうとのしゅうかい",0
Quaker Oat Company,"クエーカー・オーツ・カンパニー,くえーかー・おーつ・かんぱにー",0
Quaker Oats,"クエーカーオーツ,くえーかーおーつ",0
Quaker State,"クエーカー・ステート社製モーター・オイル,くえーかー・すてーとしゃせいもーたー・おいる",0
Quaker State Corporation,"クエーカー・ステート社,くえーかー・すてーとしゃ",0
Quaker Toddlers,"クエーカー・トドラーズ,くえーかー・とどらーず",0
Quaker-ladies,"《植物》トキワナズナ,《しょくぶつ》ときわなずな",0
quakerbird,"《鳥》ハイイロアホウドリ,《とり》はいいろあほうどり",0
Quakerish,"クエーカー教徒のような,くえーかーきょうとのような",0
Quakerism,"クエーカー教の教義,くえーかーきょうのきょうぎ_クエーカー教徒の生き方［慣習］,くえーかーきょうとのいきかた［かんしゅう］",0
Quakerlike,"クエーカー教徒のような,くえーかーきょうとのような",0
Quakerly,"クエーカー教徒のように,くえーかーきょうとのように_クエーカー教徒のような,くえーかーきょうとのような",0
Quakers,"《the ～》クエーカー教,《the ～》くえーかーきょう",0
Quakertown,"クエーカータウン,くえーかーたうん",0
quakily,"震えて,ふるえて_揺れて,ゆれて",0
quaking,"震えている,ふるえている_揺れている,ゆれている",0
quaking grass,"《植物》コバンソウ,《しょくぶつ》こばんそう",0
